name,slug,site_type,lat,lng,country,has_image,wikipedia_url
"Kaiserliches Patentamt","kaiserliches-patentamt","nuraghe",52.520638888,13.380166666,"Germany",yes,""
"Verwaltungsgebäude","verwaltungsgebaude","nuraghe",50.253576244,10.961089078,"Germany",yes,""
"Municipal district office of Praha 17","municipal-district-office-of-praha-17","nuraghe",50.07321,14.30723,"Czech Republic",yes,""
"Town hall of Prague 7","town-hall-of-prague-7","nuraghe",50.104861111,14.451277777,"Czech Republic",yes,""
"D+D Real","d-d-real","nuraghe",50.6228311,15.6315933,"Czech Republic",yes,""
"Prosek Point","prosek-point","nuraghe",50.1185897,14.5003258,"Czech Republic",yes,""
"Deutsches Versicherungsmuseum Ernst Wilhelm Arnoldi","deutsches-versicherungsmuseum-ernst-wilhelm-arnoldi","nuraghe",50.943047,10.711895,"Germany",yes,""
"Centre des Archives diplomatiques de Nantes","centre-des-archives-diplomatiques-de-nantes","nuraghe",47.2282509,-1.531175,"France",yes,""
"Königliches Bergrevier, Verwaltungsgebäude, leerstehend","konigliches-bergrevier-verwaltungsgebaude-leerstehend","nuraghe",51.539491,7.221753,"Germany",yes,""
"Two Captains","two-captains","nuraghe",55.817062,37.383687,"Russia",yes,""
"PTPN XI Building","ptpn-xi-building","nuraghe",-7.238055555,112.734722222,"Indonesia",yes,""
"tribunal de Mamoudzou","tribunal-de-mamoudzou","nuraghe",-12.781579,45.233936,"France",no,""
"Afrikanum (Köln-Bilderstöckchen)","afrikanum-koln-bilderstockchen","nuraghe",50.964611111,6.936666666,"Germany",yes,""
"Angus House","angus-house","nuraghe",56.63518,-2.92116,"United Kingdom",no,""
"Funckstraße 79","funckstra-e-79","nuraghe",51.261007074,7.124091548,"Germany",yes,""
"ehem. Verwaltungsgebäude der Zeche Mont-Cenis","ehem-verwaltungsgebaude-der-zeche-mont-cenis","nuraghe",51.538494,7.255205,"Germany",yes,""
"RBB broadcasting center Berlin","rbb-broadcasting-center-berlin","nuraghe",52.50898,13.27472,"Germany",yes,""
"Police inspection Tiergarten","police-inspection-tiergarten","nuraghe",52.52376,13.36185,"Germany",yes,""
"T. G. Masaryka 650","t-g-masaryka-650","nuraghe",49.8686822,16.3084208,"Czech Republic",yes,""
"A building of BB Centrum","a-building-of-bb-centrum","nuraghe",50.0484064,14.4555875,"Czech Republic",yes,""
"Palác Křižík II","palac-krizik-ii","nuraghe",50.0710811,14.40094,"Czech Republic",yes,""
"Friedensplatz 1, Chemnitz","friedensplatz-1-chemnitz","nuraghe",50.83459,12.92826,"Germany",yes,""
"Koloniestraße 72","koloniestra-e-72","nuraghe",51.42343,6.78014,"Germany",yes,""
"Stauffenbergallee 24","stauffenbergallee-24","nuraghe",51.088,13.7441,"Germany",yes,""
"Kleist Lyceum and film school","kleist-lyceum-and-film-school","nuraghe",52.521961959,13.331379244,"Germany",yes,""
"Verwaltungsgebäude Stadthaus","verwaltungsgebaude-stadthaus","nuraghe",50.936124,6.957473,"Germany",yes,""
"4D Center","4d-center","nuraghe",50.0694581,14.4629814,"Czech Republic",yes,""
"4 Herberta Hlubka Street in Gliwice","4-herberta-hlubka-street-in-gliwice","nuraghe",50.297509231,18.679257374,"Poland",yes,""
"Karl-Marx-Straße 137","karl-marx-stra-e-137","nuraghe",51.746343,13.954899,"Germany",yes,""
"D building of BB Centrum","d-building-of-bb-centrum","nuraghe",50.0490603,14.4563728,"Czech Republic",yes,""
"Deetken-Mühle","deetken-muhle","nuraghe",49.347280713,9.132766337,"Germany",yes,""
"Okružní 5","okruzni-5","nuraghe",49.2215528,16.6259836,"Czech Republic",yes,""
"Verwaltungsgebäude der Schlafwagengesellschaft Wagon-Lit","verwaltungsgebaude-der-schlafwagengesellschaft-wagon-lit","nuraghe",52.517396889,13.386299308,"Germany",yes,""
"Torre Copisa","torre-copisa","nuraghe",41.358449324,2.125993259,"Spain",yes,""
"Gartenstraße 1, Großräschen","gartenstra-e-1-gro-raschen","nuraghe",51.58864,14.013323,"Germany",yes,""
"Hôtel de département de la Seine-Maritime","hotel-de-departement-de-la-seine-maritime","nuraghe",49.4348425,1.0909994,"France",yes,""
"Reichspatentamt","reichspatentamt","nuraghe",52.498863,13.397812,"Germany",yes,""
"Direction Interdépartementale des Routes de l'Ouest à Haute Goulaine","direction-interdepartementale-des-routes-de-l-ouest-a-haute-goulaine","nuraghe",47.202867493,-1.447700858,"France",no,""
"Headquarters of Partecipanza Agraria di Villa Fontana","headquarters-of-partecipanza-agraria-di-villa-fontana","nuraghe",44.495604,11.611943,"Italy",no,""
"Altes Rathaus","altes-rathaus","nuraghe",49.078202,9.106623,"Germany",yes,""
"Rhenag Verwaltungsgebäude Hinterhaus, Bayenthalgürtel 9","rhenag-verwaltungsgebaude-hinterhaus-bayenthalgurtel-9","nuraghe",50.905283,6.976412,"Germany",yes,""
"Stadthaus","stadthaus","nuraghe",50.83204,12.92268,"Germany",yes,""
"AIDA Home","aida-home","nuraghe",54.0934,12.1465,"Germany",yes,""
"Pavillon Janvier","pavillon-janvier","nuraghe",48.890597021,2.392468716,"France",yes,""
"Verwaltungsgebäude Marga in Brieske","verwaltungsgebaude-marga-in-brieske","nuraghe",51.50705,13.96435,"Germany",yes,""
"Verwaltungsgebäude BASF Schwarzheide, Schipkauer Straße","verwaltungsgebaude-basf-schwarzheide-schipkauer-stra-e","nuraghe",51.479066784,13.878365358,"Germany",yes,""
"Rudolf-Breitscheid-Straße 4, Amtsgericht","rudolf-breitscheid-stra-e-4-amtsgericht","nuraghe",51.456414,13.866744,"Germany",yes,""
"Altes Rheinenergie-Verwaltungsgebäude Parkgürtel","altes-rheinenergie-verwaltungsgebaude-parkgurtel","nuraghe",50.959913442,6.931085586,"Germany",yes,""
"Verwaltungsgebäude Württembergische Straße 6","verwaltungsgebaude-wurttembergische-stra-e-6","nuraghe",52.492534,13.315183,"Germany",yes,""
"Postamt O 27","postamt-o-27","nuraghe",52.518440134,13.418749079,"Germany",yes,""
"Krajský úřad Jihočeského kraje","krajsky-urad-jihoceskeho-kraje","nuraghe",48.9702,14.4745,"Czech Republic",no,""
"StEB Hauptverwaltung Gebäude G94, Köln-Merheim","steb-hauptverwaltung-gebaude-g94-koln-merheim","nuraghe",50.9567916,7.0487657,"Germany",yes,""
"Am Staudengarten 2a","am-staudengarten-2a","nuraghe",48.40081,11.73049,"Germany",no,""
"DKV-Hauptverwaltung Aachener Straße 300, Köln","dkv-hauptverwaltung-aachener-stra-e-300-koln","nuraghe",50.937754707,6.90754652,"Germany",yes,""
"Administration building, Westhafen","administration-building-westhafen","nuraghe",52.53675,13.3405,"Germany",yes,""
"Vodičkova 18","vodickova-18","nuraghe",50.07923,14.42293,"Czech Republic",yes,""
"Edifício da Santa Casa da Misericórdia de Leiria","edificio-da-santa-casa-da-misericordia-de-leiria","nuraghe",39.743522,-8.804837,"Portugal",yes,""
"Na Prosecké vyhlídce 7","na-prosecke-vyhlidce-7","nuraghe",50.1177522,14.4911331,"Czech Republic",yes,""
"Delegación de Hacienda, Pontevedra","delegacion-de-hacienda-pontevedra","nuraghe",42.425583333,-8.646638888,"Spain",yes,""
"City Hall in Sosnowiec","city-hall-in-sosnowiec","nuraghe",50.278200161,19.133774187,"Poland",yes,""
"Katowice City Hall","katowice-city-hall","nuraghe",50.258583,19.020167,"Poland",yes,""
"Königliches Zivilkabinetthaus","konigliches-zivilkabinetthaus","nuraghe",52.4004715,13.0442621,"Germany",yes,""
"Jefatura Provincial de Tráfico, Pontevedra","jefatura-provincial-de-trafico-pontevedra","nuraghe",42.423833333,-8.646666666,"Spain",yes,""
"Chancellerie de Strasbourg","chancellerie-de-strasbourg","nuraghe",48.581258478,7.747976469,"France",no,""
"Dům energetiky","dum-energetiky","nuraghe",49.829666666,18.2645,"Czech Republic",no,""
"Helenhof","helenhof","nuraghe",50.660333333,14.998111111,"Czech Republic",yes,""
"Centrum Dziedzictwa Przyrodniczego i Kulturowego Jury","centrum-dziedzictwa-przyrodniczego-i-kulturowego-jury","nuraghe",50.5735378,19.5221978,"Poland",no,""
"Telephone exchange Modřany","telephone-exchange-modrany","nuraghe",50.009555555,14.416055555,"Czech Republic",yes,""
"Sondervermögens- und Bauverwaltung","sondervermogens-und-bauverwaltung","nuraghe",52.509207927,13.329999858,"Germany",yes,""
"ZETO Wrocław","zeto-wroc-aw","nuraghe",51.10843,17.03083,"Poland",yes,""
"Hanomag administration building","hanomag-administration-building","nuraghe",52.3585878,9.7155967,"Germany",yes,""
"Verwaltungsgebäude Königsbrücker Straße 96, Dresden","verwaltungsgebaude-konigsbrucker-stra-e-96-dresden","nuraghe",51.081287626,13.760461336,"Germany",yes,""
"Former federal monopoly administration for spirits","former-federal-monopoly-administration-for-spirits","nuraghe",50.09501,8.76517,"Germany",yes,""
"Bundesallee 57-58","bundesallee-57-58","nuraghe",52.481047792,13.328464373,"Germany",yes,""
"Town hall in Luhačovice","town-hall-in-luhacovice","nuraghe",49.101333333,17.761555555,"Czech Republic",yes,""
"Násirovo náměstí 1","nasirovo-namesti-1","nuraghe",50.001111111,14.422194444,"Czech Republic",yes,""
"Zollenspieker Fährhaus","zollenspieker-fahrhaus","nuraghe",53.39862,10.18429,"Germany",yes,""
"German Red Cross Hospital Jungfernheide","german-red-cross-hospital-jungfernheide","nuraghe",52.531091969,13.297251215,"Germany",no,""
"Charvátova 10","charvatova-10","nuraghe",50.082305555,14.420777777,"Czech Republic",yes,""
"administration building of Rudolph-Karstadt-AG","administration-building-of-rudolph-karstadt-ag","nuraghe",52.491522,13.315567,"Germany",yes,""
"Water Company Building","water-company-building","nuraghe",31.198,29.907,"Egypt",yes,""
"6 Dyrekcyjna Street in Chorzów","6-dyrekcyjna-street-in-chorzow","nuraghe",50.27479,18.94141,"Poland",yes,""
"Xunta de Galicia Building at 47, Benito Corbal Street in Pontevedra","xunta-de-galicia-building-at-47-benito-corbal-street-in-pontevedra","nuraghe",42.429888888,-8.639111111,"Spain",yes,""
"27 Wałowa Street in Gdańsk","27-wa-owa-street-in-gdansk","nuraghe",54.358687954,18.654087689,"Poland",yes,""
"45 Henryka Dąbrowskiego Street in Chorzów","45-henryka-dabrowskiego-street-in-chorzow","nuraghe",50.29145,18.94941,"Poland",yes,""
"Central-Arbeits-Nachweis","central-arbeits-nachweis","nuraghe",52.5279752,13.4051981,"Germany",yes,""
"Electricity Company Building","electricity-company-building","nuraghe",31.1938,29.896,"Egypt",no,""
"Maschinenfabrik Prometheus","maschinenfabrik-prometheus","nuraghe",52.57546,13.35181,"Germany",yes,""
"Antigua Pescadería Municipal","antigua-pescaderia-municipal","nuraghe",43.54468,-5.66189,"Spain",yes,""
"Pavillon administratif","pavillon-administratif","nuraghe",48.819925626,2.338731046,"France",yes,""
"Banco di Roma Building","banco-di-roma-building","nuraghe",31.19585,29.89933,"Egypt",no,""
"Bank of Athens Building","bank-of-athens-building","nuraghe",31.1961,29.89832,"Egypt",no,""
"Pontevedra Provincial Department of Health Building","pontevedra-provincial-department-of-health-building","nuraghe",42.426111111,-8.640805555,"Spain",yes,""
"Delegación de Hacienda - Edificio del Catastro, Pontevedra","delegacion-de-hacienda-edificio-del-catastro-pontevedra","nuraghe",42.429361111,-8.643888888,"Spain",yes,""
"Hannoversche Bank - Haus III","hannoversche-bank-haus-iii","nuraghe",52.371306,9.741861,"Germany",yes,""
"Kirova street 24-26","kirova-street-24-26","nuraghe",54.72619,20.490293,"Russia",yes,""
"Lloyds Bank","lloyds-bank","nuraghe",31.1961,29.8986,"Egypt",no,""
"Obvodní oddělení Policie ČR Brno-Bystrc","obvodni-oddeleni-policie-cr-brno-bystrc","nuraghe",49.2259292,16.5296725,"Czech Republic",yes,""
"Pontevedra Provincial Department of Urban Planning and Civil Construction Building","pontevedra-provincial-department-of-urban-planning-and-civil-construction-building","nuraghe",42.426777777,-8.642305555,"Spain",yes,""
"Kingspan","kingspan","nuraghe",50.2283725,15.8563858,"Czech Republic",yes,""
"Polizeikommissariat Mitte","polizeikommissariat-mitte","nuraghe",52.2634085,10.5244356,"Germany",yes,""
"Harfa Business Center – B","harfa-business-center-b","nuraghe",50.104909666,14.495433333,"Czech Republic",yes,""
"Ehem. Pädagogisches Institut","ehem-padagogisches-institut","nuraghe",53.6163,11.4255,"Germany",yes,""
"Skyper villa","skyper-villa","nuraghe",50.110600189,8.670094363,"Germany",yes,""
"ehem. Talamt","ehem-talamt","nuraghe",51.482592247,11.967362115,"Germany",no,""
"ehem. Reichsbankstelle Charlottenburg Bismarckstraße 14-15, Leibnizstraße 9-10","ehem-reichsbankstelle-charlottenburg-bismarckstra-e-14-15-leibnizstra-e-9-10","nuraghe",52.512615,13.315248,"Germany",yes,""
"Yalutorovsk town Duma building","yalutorovsk-town-duma-building","nuraghe",56.654483,66.313167,"Russia",yes,""
"EU Agency for the Space Programme Headquarters","eu-agency-for-the-space-programme-headquarters","nuraghe",50.09795,14.43489,"Czech Republic",yes,""
"Pojišťovna Concordia","pojistovna-concordia","nuraghe",50.774266111,14.199603888,"Czech Republic",no,""
"Handelskammergebäude","handelskammergebaude","nuraghe",52.2623382,10.5177841,"Germany",yes,""
"Versorgungsamt Braunschweig","versorgungsamt-braunschweig","nuraghe",52.2570994,10.5419317,"Germany",yes,""
"Amtshaus Heiligensee mit Feuerwache und Einfriedung Alt-Heiligensee 66/68","amtshaus-heiligensee-mit-feuerwache-und-einfriedung-alt-heiligensee-66-68","nuraghe",52.606575,13.211255,"Germany",no,""
"Göttinger Chaussee 12 , Hannover","gottinger-chaussee-12-hannover","nuraghe",52.349546,9.717005,"Germany",yes,""
"ehem. Statthalterpalais Ellwangen","ehem-statthalterpalais-ellwangen","nuraghe",48.962550139,10.132414673,"Germany",no,""
"Kreisverwaltung Rendsburg-Eckernförde","kreisverwaltung-rendsburg-eckernforde","nuraghe",54.2976,9.6694,"Germany",yes,""
"Verwaltungs- und Gerichtsgebäude Zwickauer Straße 56","verwaltungs-und-gerichtsgebaude-zwickauer-stra-e-56","nuraghe",50.82733,12.90863,"Germany",yes,""
"Rathaus Günzburg","rathaus-gunzburg-1","nuraghe",48.45441,10.27617,"Germany",yes,""
"Dorotheenstädtischer Friedhof III","dorotheenstadtischer-friedhof-iii","nuraghe",52.562677,13.332329,"Germany",yes,""
"Civic center town of Hof","civic-center-town-of-hof","nuraghe",50.3201619,11.9166607,"Germany",yes,""
"Forumsgebäude","forumsgebaude","nuraghe",52.2734925,10.5297585,"Germany",yes,""
"Messingwerk H. A. Jürst & Seidel, Verwaltungsgebäude Ollenhauerstraße 99","messingwerk-h-a-jurst-seidel-verwaltungsgebaude-ollenhauerstra-e-99","nuraghe",52.571955,13.330531,"Germany",yes,""
"Schlachthof Bremen, Verwaltungsgebäude","schlachthof-bremen-verwaltungsgebaude","nuraghe",53.0874843,8.8099715,"Germany",no,""
"administration building of Berliner Wasserbetriebe","administration-building-of-berliner-wasserbetriebe","nuraghe",52.507644,13.421306,"Germany",yes,""
"Kaiserliches Aufsichtsamt für Privatversicherer Ludwigkirchplatz 3-4","kaiserliches-aufsichtsamt-fur-privatversicherer-ludwigkirchplatz-3-4","nuraghe",52.49828,13.32149,"Germany",yes,""
"Achim manor house","achim-manor-house","nuraghe",52.060693817,10.611140892,"Germany",yes,""
"1 Porozumienia Gdańskiego Square in Gdańsk","1-porozumienia-gdanskiego-square-in-gdansk","nuraghe",54.361934671,18.653341922,"Poland",yes,""
"building of Ředitelství silnic a dálnic","building-of-reditelstvi-silnic-a-dalnic","nuraghe",50.0409072,14.4594033,"Czech Republic",yes,""
"Russia Today building","russia-today-building","nuraghe",55.741561,37.628779,"Russia",yes,""
"Deutsche Verkehrs- und Kreditbank","deutsche-verkehrs-und-kreditbank","nuraghe",50.105855529,8.671900089,"Germany",yes,""
"Finanční úřad","financni-urad","nuraghe",50.4949075,15.5153514,"Czech Republic",yes,""
"Strafgefängnis Tegel","strafgefangnis-tegel","nuraghe",52.57334,13.29483,"Germany",no,""
"Nordstern-Lebensversicherung Fehrbelliner Platz 2","nordstern-lebensversicherung-fehrbelliner-platz-2","nuraghe",52.490193,13.315629,"Germany",yes,""
"Jefatura de Obras Públicas de Pontevedra","jefatura-de-obras-publicas-de-pontevedra","nuraghe",42.43,-8.651055555,"Spain",no,""
"administration building Hohenzollerndamm 45, Eisenzahnstraße","administration-building-hohenzollerndamm-45-eisenzahnstra-e","nuraghe",52.488883,13.30407,"Germany",yes,""
"Masarykovo náměstí 1484","masarykovo-namesti-1484","nuraghe",50.038096115,15.770171284,"Czech Republic",no,""
"Am Uhrturm 2, Hannover","am-uhrturm-2-hannover","nuraghe",52.33358,9.76283,"Germany",yes,""
"Administration building of Vereinigte Schmirgel- und Maschinen-Fabriken","administration-building-of-vereinigte-schmirgel-und-maschinen-fabriken","nuraghe",52.396388888,9.716666666,"Germany",yes,""
"Friedensstraße 32","friedensstra-e-32","nuraghe",50.500208,12.127347,"Germany",yes,""
"Wilhelmsbau","wilhelmsbau","nuraghe",49.3127,8.4489,"Germany",yes,""
"Verwaltungsgebäude Oraniendamm 68","verwaltungsgebaude-oraniendamm-68","nuraghe",52.502564,13.362624,"Germany",yes,""
"Sozial- und Verwaltungsgericht Braunschweig","sozial-und-verwaltungsgericht-braunschweig","nuraghe",52.2711086,10.5246193,"Germany",yes,""
"Korte Voorhout 7","korte-voorhout-7","nuraghe",52.082147222,4.317452777,"Netherlands",yes,""
"International Business Center Prague","international-business-center-prague","nuraghe",50.093424517,14.441117048,"Czech Republic",yes,""
"building from 1933 of the former District Health Fund","building-from-1933-of-the-former-district-health-fund","nuraghe",50.28031055,19.132682333,"Poland",no,""
"headquarters of the Port of Brussels","headquarters-of-the-port-of-brussels","nuraghe",50.8649982,4.3509739,"Belgium",yes,""
"Moscow Volokolamskoye Highway 97","moscow-volokolamskoye-highway-97","nuraghe",55.83084,37.40069,"Russia",yes,""
"Omega buildings","omega-buildings","nuraghe",41.388642003,2.113881111,"Spain",yes,""
"Asseco building in Prague","asseco-building-in-prague","nuraghe",50.107795114,14.486932754,"Czech Republic",yes,""
"Siemensstraße 10, Hannover","siemensstra-e-10-hannover","nuraghe",52.35609,9.74998,"Germany",yes,""
"Building of Ředitelství silnic a dálnic ČR","building-of-reditelstvi-silnic-a-dalnic-cr","nuraghe",50.053594685,14.497634768,"Czech Republic",yes,""
"budova OV KSČ Písek","budova-ov-ksc-pisek","nuraghe",49.309145765,14.14250493,"Czech Republic",yes,""
"New Town House","new-town-house","nuraghe",53.39009,-2.59068,"United Kingdom",yes,""
"Fire station at Ołbińska Street, Wrocław","fire-station-at-o-binska-street-wroc-aw","nuraghe",51.124064469,17.038034088,"Poland",yes,""
"Golden Office","golden-office","nuraghe",50.0337425,14.4112792,"Czech Republic",yes,""
"Campus Administratiu de la Generalitat","campus-administratiu-de-la-generalitat","nuraghe",41.356700897,2.138176918,"Spain",yes,""
"Edifici Carburos Metálicos","edifici-carburos-metalicos","nuraghe",41.393844604,2.167433023,"Spain",yes,""
"Verwaltungsgebäude der Kali Chemie AG","verwaltungsgebaude-der-kali-chemie-ag","nuraghe",52.37054,9.77319,"Germany",yes,""
"Amtspforte","amtspforte","nuraghe",52.32081,9.20507,"Germany",yes,""
"Oficines Bruc, 72-74","oficines-bruc-72-74","nuraghe",41.393802642,2.170459985,"Spain",yes,""
"Altes Kreishaus, Hannover","altes-kreishaus-hannover","nuraghe",52.36797,9.74571,"Germany",yes,""
"Police headquarters building in Cejl","police-headquarters-building-in-cejl","nuraghe",49.1960842,16.6164042,"Czech Republic",yes,""
"Porta Firal: Torre Auditori i torres Llevant i Ponent","porta-firal-torre-auditori-i-torres-llevant-i-ponent","nuraghe",41.356964111,2.139260053,"Spain",yes,""
"City Building","city-building","nuraghe",56.71356,28.65932,"Russia",yes,""
"The Ó Building","the-o-building","nuraghe",41.366989135,2.137233018,"Spain",yes,""
"Portal Firal: Torre Marina","portal-firal-torre-marina","nuraghe",41.356983184,2.139863014,"Spain",yes,""
"Col·legi d'Economistes de Catalunya","col-legi-d-economistes-de-catalunya","nuraghe",41.400089263,2.152251958,"Spain",yes,""
"Edifici Catalana Occident","edifici-catalana-occident","nuraghe",41.390228271,2.131275892,"Spain",yes,""
"Edifici Generali","edifici-generali","nuraghe",41.36572647,2.136024951,"Spain",yes,""
"Annexe Building University offices","annexe-building-university-offices","nuraghe",18.929331401,72.83107893,"India",yes,""
"Edifici Harry Walker","edifici-harry-walker","nuraghe",41.389530181,2.142952919,"Spain",yes,""
"Spolkový dům","spolkovy-dum","nuraghe",49.743878225,15.091207623,"Czech Republic",yes,""
"Henriettenstiftung Verwaltungsgebäude","henriettenstiftung-verwaltungsgebaude","nuraghe",52.36945,9.75397,"Germany",yes,""
"Sazka building","sazka-building","nuraghe",50.09899709,14.496722817,"Czech Republic",yes,""
"Seehafenstraße 24","seehafenstra-e-24","nuraghe",53.47196,9.96382,"Germany",yes,""
"Edifici Nexus II","edifici-nexus-ii","nuraghe",41.388225555,2.114648103,"Spain",yes,""
"Vilgelma Pika, 4","vilgelma-pika-4","nuraghe",55.834776,37.635274,"Russia",yes,""
"Edifici Luminor","edifici-luminor","nuraghe",41.384830474,2.166096925,"Spain",yes,""
"Edifici Sandoz","edifici-sandoz","nuraghe",41.398204803,2.180593013,"Spain",yes,""
"Edifici d'oficines Acimo","edifici-d-oficines-acimo","nuraghe",41.397937774,2.184757947,"Spain",yes,""
"Edifici RBA","edifici-rba","nuraghe",41.40437,2.19275,"Spain",yes,""
"Edifici del Banc Condal (Hotel H10 Cubik)","edifici-del-banc-condal-hotel-h10-cubik","nuraghe",41.387825012,2.172945499,"Spain",yes,""
"Edifici Catalana Occident","edifici-catalana-occident-1","nuraghe",41.390537261,2.156220912,"Spain",yes,""
"Biblioteca Almirall","biblioteca-almirall","nuraghe",41.419456481,2.117661952,"Spain",yes,""
"Edifici Interface","edifici-interface","nuraghe",41.402435302,2.193052053,"Spain",yes,""
"Edifici Alta Diagonal","edifici-alta-diagonal","nuraghe",41.39118576,2.13561511,"Spain",yes,""
"Sea Towers","sea-towers","nuraghe",41.393936157,2.199729681,"Spain",yes,""
"Sparkassen Carré","sparkassen-carre","nuraghe",48.512315205,9.047970771,"Germany",yes,""
"Edifici A111","edifici-a111","nuraghe",41.398574829,2.190790891,"Spain",yes,""
"Edifici La Equitativa","edifici-la-equitativa","nuraghe",41.391738891,2.166168928,"Spain",yes,""
"Edifici T-Systems","edifici-t-systems","nuraghe",41.401096343,2.193377971,"Spain",yes,""
"Edifici d'oficines Tànger, 36","edifici-d-oficines-tanger-36","nuraghe",41.399593353,2.189150094,"Spain",yes,""
"Institut Català de la Salut building","institut-catala-de-la-salut-building","nuraghe",41.387626647,2.165229082,"Spain",yes,""
"centre des archives contemporaines (Fontainebleau)","centre-des-archives-contemporaines-fontainebleau","nuraghe",48.397691,2.7235,"France",no,""
"Maison de l'Administration Nouvelle","maison-de-l-administration-nouvelle","nuraghe",47.20788,-1.53746,"France",no,""
"Antic edifici de la Companyia de Tramvies","antic-edifici-de-la-companyia-de-tramvies","nuraghe",41.377090454,2.16496706,"Spain",no,""
"Edifici Nexus I","edifici-nexus-i","nuraghe",41.387264251,2.111896991,"Spain",yes,""
"Oficines MN19","oficines-mn19","nuraghe",41.394237518,2.142808914,"Spain",yes,""
"Oficines Hexàgon Glòries","oficines-hexagon-glories","nuraghe",41.399017333,2.190016031,"Spain",yes,""
"Mútua General de Seguros","mutua-general-de-seguros","nuraghe",41.390327453,2.137185096,"Spain",yes,""
"Complex empresarial Selva de Mar","complex-empresarial-selva-de-mar","nuraghe",41.412586212,2.203501939,"Spain",yes,""
"Antiga seu del Banc de Vizcaya","antiga-seu-del-banc-de-vizcaya","nuraghe",41.385913848,2.170716047,"Spain",yes,""
"Edifici de la Diputació de Barcelona","edifici-de-la-diputacio-de-barcelona","nuraghe",41.395637512,2.1578691,"Spain",yes,""
"Edifici TBS","edifici-tbs","nuraghe",41.412193298,2.21040678,"Spain",yes,""
"Edifici Autopistes","edifici-autopistes","nuraghe",41.398536682,2.152914047,"Spain",yes,""
"Edifici Porta","edifici-porta","nuraghe",41.390335083,2.195314884,"Spain",yes,""
"Torre BCN","torre-bcn","nuraghe",41.363857269,2.135113,"Spain",yes,""
"Antiga Capitania","antiga-capitania","nuraghe",41.075401306,1.131682991,"Spain",yes,""
"Edificis Nestlé","edificis-nestle","nuraghe",41.380088806,2.093738079,"Spain",yes,""
"Edifici d'oficines Diagonal, 197","edifici-d-oficines-diagonal-197","nuraghe",41.403934478,2.191596031,"Spain",yes,""
"Edifici Platinum","edifici-platinum","nuraghe",41.401298522,2.198245048,"Spain",yes,""
"Edifici P180","edifici-p180","nuraghe",41.400291442,2.196833133,"Spain",yes,""
"Mile Business Campus","mile-business-campus","nuraghe",41.396533966,2.19651103,"Spain",yes,""
"Edifici Luxa","edifici-luxa","nuraghe",41.401500701,2.192047119,"Spain",yes,""
"Edifici Entegra","edifici-entegra","nuraghe",41.401866912,2.191752672,"Spain",yes,""
"Annesley Estate office and hall","annesley-estate-office-and-hall","nuraghe",54.2029,-5.89209,"United Kingdom",no,""
"Bezpečnostní informační služba headquarters","bezpecnostni-informacni-sluzba-headquarters","nuraghe",50.054416517,14.336789196,"Czech Republic",yes,""
"Edifici Plug-in-Building 22@","edifici-plug-in-building-22","nuraghe",41.39572525,2.192195892,"Spain",yes,""
"Ministry of Social Affairs and Employment building","ministry-of-social-affairs-and-employment-building","nuraghe",52.079444444,4.343055555,"Netherlands",yes,""
"Urbit BCN Offices","urbit-bcn-offices","nuraghe",41.408374786,2.197412967,"Spain",yes,""
"Edifici Arcano","edifici-arcano","nuraghe",41.358348846,2.124274969,"Spain",yes,""
"Edifici SetUp Glòries","edifici-setup-glories","nuraghe",41.398200988,2.189703941,"Spain",yes,""
"Torres Cerdà","torres-cerda","nuraghe",41.365032196,2.134232044,"Spain",yes,""
"Hauptstraße 30, Elsteraue","hauptstra-e-30-elsteraue","nuraghe",51.072638888,12.194119444,"Germany",yes,""
"Casa Pilar Romeu de Trias","casa-pilar-romeu-de-trias","nuraghe",41.388896942,2.164863109,"Spain",no,""
"Centre de Supercomputació","centre-de-supercomputacio","nuraghe",41.389839172,2.115514993,"Spain",yes,""
"Degerser Straße 2","degerser-stra-e-2","nuraghe",52.273684,9.574971,"Germany",yes,""
"Edifici Joan Gassó Bosch (GAES)","edifici-joan-gasso-bosch-gaes","nuraghe",41.401950836,2.19731307,"Spain",yes,""
"Edifici Smart 22@","edifici-smart-22","nuraghe",41.410697937,2.203144073,"Spain",yes,""
"Parc de Recerca Biomèdica","parc-de-recerca-biomedica","nuraghe",41.385269165,2.194262027,"Spain",yes,""
"Edifici Laietana","edifici-laietana","nuraghe",41.355998992,2.126430034,"Spain",no,""
"Edifici d'oficines Passatge de la Concepció","edifici-d-oficines-passatge-de-la-concepcio","nuraghe",41.394573211,2.160264015,"Spain",yes,""
"administration building of the former gynaecological clinic of the Neukölln hospital","administration-building-of-the-former-gynaecological-clinic-of-the-neukolln-hospital","nuraghe",52.463494444,13.423388888,"Germany",yes,""
"Oficines One Parc Central","oficines-one-parc-central","nuraghe",41.407115936,2.198609113,"Spain",yes,""
"Edifici Roca Barcelona Gallery","edifici-roca-barcelona-gallery","nuraghe",41.386657714,2.128962993,"Spain",yes,""
"Edifici Indra","edifici-indra","nuraghe",41.402988433,2.193676948,"Spain",yes,""
"Casa Ramon Botet","casa-ramon-botet","nuraghe",41.391109466,2.162978887,"Spain",yes,""
"administration building of Allgemeine Berliner Omnibus AG (ABOAG)","administration-building-of-allgemeine-berliner-omnibus-ag-aboag","nuraghe",52.496448,13.454274,"Germany",yes,""
"Edifici Parc Glòries","edifici-parc-glories","nuraghe",41.403263092,2.192399978,"Spain",yes,""
